segment_id,latitude,longitude,elevation_m,road_length_m,distance_to_water_body_m,road_age_years,pavement_thickness_cm,surface_crack_density_pct,pavement_condition_index,rut_depth_mm,surface_deformation_mm,avg_daily_traffic,heavy_vehicle_pct,traffic_load_index,avg_vehicle_speed_kmh,soil_moisture_pct,soil_density_g_cm3,soil_bearing_capacity_kpa,groundwater_depth_m,soil_porosity_pct,soil_settlement_mm,void_ratio,annual_rainfall_mm,max_daily_rainfall_mm,flood_frequency_per_year,temperature_variation_c,drainage_efficiency,waterlogging_duration_hr,underground_pipe_density,pipe_age_years,pipe_leakage_index,distance_to_pipeline_m,utility_excavation_count,sewer_condition_index,historical_collapse_count,distance_to_previous_collapse_m,nearby_construction_intensity,building_density_per_km2,land_subsidence_rate_mm_year,spatial_vulnerability_index,collapse_risk_level
URC_01879,12.9339,80.1182,57.0266,1667.0057,1986.1314,2,48.5402,5.8041,93.5741,9.6947,31.5471,52617,1.9818,0.3293,56.1031,25.518,1.1073,391.273,16.7504,42.8059,53.5142,0.8975,702.4717,95.3998,2,11.1161,0.5399,15.0607,0.3653,23,0.541,24.2324,4,74.8682,9,116.1568,0.1707,5776,18.2556,0.4239,Low
URC_01880,13.0543,80.1263,22.6456,1970.7897,1876.3048,44,35.9013,32.2338,36.8058,25.0845,62.8715,27023,27.8149,0.4863,65.1446,9.2781,1.6382,480.0049,19.5438,38.6178,3.6327,0.6831,2254.0571,288.9638,8,30.3255,0.2425,48.4252,0.5237,64,0.8016,6.6755,3,46.3474,5,36.852,0.7059,15169,7.631,0.5348,High
URC_01881,13.11,80.2012,41.3807,1092.8569,1681.2398,23,27.4492,20.7901,73.3059,16.7265,33.447,79363,12.4452,0.5986,49.5354,15.7513,1.2233,451.0265,15.8648,44.8889,9.7917,0.6761,1641.8792,132.5838,13,5.9723,0.1352,65.1459,0.6579,58,0.8047,12.8065,5,44.5218,7,128.346,0.2685,16060,17.6232,0.5184,High
URC_01882,13.193,80.2937,45.2079,205.6752,913.8562,52,40.9313,39.3071,48.994,29.5291,50.0605,43222,23.1493,0.5261,65.3769,25.3882,2.1282,475.2065,18.6926,22.3617,37.1225,0.5459,2007.7523,280.7841,7,5.5552,0.6455,34.0222,0.5143,41,0.531,1.4088,9,70.2142,5,232.4688,0.4481,6662,12.4279,0.4115,High
URC_01883,13.0863,80.2731,22.797,1514.5261,1588.4961,51,33.783,24.8405,54.0543,23.5447,52.9789,24716,9.6091,0.196,78.928,36.3537,1.4272,307.4087,13.0268,45.6682,49.6202,0.7581,1580.3166,169.663,8,2.9907,0.5818,39.3429,0.7569,38,0.5991,100.0,11,60.6659,4,89.3844,0.411,17650,17.6432,0.5266,Critical
URC_01884,13.1425,80.2273,29.4212,1760.2561,2676.5692,53,29.8292,24.8792,41.0063,30.1587,57.686,36790,36.8714,0.6343,58.5371,22.9076,1.6718,429.5441,14.6526,37.6997,17.4469,0.8989,1324.2978,148.9605,4,18.7994,0.7195,24.539,0.5894,22,0.4366,6.383,10,68.9718,3,102.2333,0.4612,14160,9.3172,0.4555,High
URC_01885,12.872,80.2118,26.2297,1865.8949,985.0271,21,26.4715,28.0529,71.3295,11.1666,13.9729,71781,30.1233,0.7456,35.5191,25.0335,1.1477,406.9163,21.8734,47.2241,34.5945,0.9602,1085.9242,126.3395,6,4.8469,0.3721,38.1503,0.6327,17,0.322,15.8346,12,77.5007,2,382.0758,0.4238,6570,10.3179,0.3553,Moderate
URC_01886,13.0077,80.1782,5.6538,1276.1119,185.135,35,21.2565,31.0681,50.772,21.5894,53.6722,96878,38.2041,0.9529,32.7413,16.0886,2.2674,472.496,21.2312,26.6044,35.6555,0.5405,1360.8837,207.6805,8,44.2625,0.737,27.3012,0.5827,19,0.4112,25.1618,13,89.8989,2,198.631,0.2926,3069,6.7859,0.2854,High
URC_01887,12.8042,80.3418,6.3763,1038.4176,964.3662,1,35.4175,9.875,98.4399,13.9459,37.5719,7378,25.1925,0.3184,80.1188,23.5234,2.3166,439.1523,17.7544,24.3489,42.4007,0.3226,2583.5299,335.0313,8,23.7025,0.9188,22.4752,0.4898,26,0.4701,7.2337,9,73.6113,2,661.5649,0.2587,16235,12.5069,0.4193,Low
URC_01888,12.911,80.2181,25.5862,1260.0283,1152.7552,20,39.8935,18.8449,83.9747,12.7052,38.6203,48787,19.4637,0.512,56.9718,49.3217,2.1069,254.2421,13.2236,37.0369,60.6859,0.678,1605.9441,158.2608,9,32.6045,0.4531,44.9978,0.4926,37,0.4906,6.1352,8,52.682,3,319.5892,0.5865,9846,20.6086,0.4761,High
URC_01889,13.1269,80.1262,19.901,75.2539,1438.6496,59,30.2417,45.7877,45.9443,31.2374,78.3596,59516,25.5476,0.6036,35.8673,46.1953,1.1117,280.6992,16.7192,50.6973,79.3803,0.8829,680.0405,98.876,5,9.9838,0.2771,33.7953,0.4366,31,0.5773,12.6179,1,64.8202,8,54.9661,0.6398,1434,26.4825,0.4966,Critical
URC_01890,13.2463,80.119,47.699,1328.0688,2001.5523,38,29.1704,40.6999,57.9439,28.1381,71.9209,12404,11.6298,0.1831,80.2905,19.1812,1.4345,461.1084,18.713,38.2523,38.0916,0.8484,832.6921,107.8949,0,37.2599,0.9665,9.8848,0.4517,36,0.4102,35.6173,8,66.3037,5,509.5808,0.7783,4974,13.8814,0.4581,Moderate
URC_01891,12.8446,80.2334,22.1611,1433.8105,327.8933,52,38.1923,41.7133,45.9862,30.9988,72.66,51945,36.0659,0.6982,55.8416,45.698,1.5101,283.2009,7.4722,35.4015,68.9825,0.3872,2133.6862,221.6007,5,24.6915,0.8407,22.7234,0.5391,80,1.0,40.8678,5,26.7767,3,71.1021,0.3703,6859,20.9173,0.4117,Critical
URC_01892,12.9807,80.2068,48.4111,1457.9592,669.9658,47,20.1224,29.9357,61.0708,27.2746,61.381,53435,8.0664,0.4261,54.9115,55.773,1.2352,167.3045,5.6951,41.3564,99.3673,0.9569,1009.1605,129.518,0,25.9115,0.9431,4.6258,0.7018,0,0.2382,81.6845,10,94.2697,1,1117.883,0.5296,14454,14.2009,0.4362,High
URC_01893,13.16,80.0523,19.2833,1147.99,380.6817,49,24.2972,20.5657,46.3789,28.5499,60.4366,20851,7.1979,0.1656,81.0133,49.9337,1.8882,301.7641,19.3656,34.6698,80.9746,0.5829,1117.7919,120.0886,7,9.1543,0.2689,45.908,0.7273,3,0.2345,53.4422,5,96.1067,4,136.7748,0.295,12800,19.6331,0.4614,Critical
URC_01894,12.8918,80.299,47.9464,1415.0865,2264.9461,2,22.1424,0.0,100.0,0.0,10.3697,79033,22.4566,0.6549,34.2758,39.0147,2.3493,382.7823,10.6144,21.4844,62.4867,0.5594,1576.3575,143.5938,9,25.3643,0.4346,38.896,0.1482,77,0.6193,8.2726,8,23.4982,7,29.2579,0.3736,16507,19.1816,0.5531,Moderate
URC_01895,13.0498,80.2612,31.0771,1295.7232,2038.5545,16,43.2932,10.9728,77.7387,7.3725,10.353,47836,26.3805,0.6283,66.1337,31.2491,2.376,442.7146,20.5389,20.0,51.0514,0.4268,522.8265,10.0,4,25.4863,0.568,30.9318,0.4585,72,0.8212,9.0026,7,28.7861,3,151.6373,0.4703,13084,19.2597,0.4849,Moderate
URC_01896,13.1299,80.2485,31.7595,275.2804,1242.167,24,40.0872,27.0551,72.6176,19.75,46.5614,2937,28.5528,0.2633,89.7132,23.973,1.3114,370.1368,18.5244,39.6131,41.0965,0.83,1244.9677,232.6275,4,38.2928,0.8738,17.9911,0.4812,11,0.0826,8.8509,4,96.587,0,1366.1126,0.2462,17422,12.1286,0.381,Low
URC_01897,13.0772,80.0706,18.8588,1801.8152,746.0185,32,10.0,25.0103,74.2766,16.7015,31.4246,22219,16.4193,0.2551,72.6619,33.4032,1.1897,319.1853,17.537,47.5067,54.5002,1.1278,1872.583,264.6375,9,3.5463,0.1937,53.308,0.4112,7,0.0542,1.2995,6,84.4578,4,245.3948,0.6037,16074,15.512,0.5362,High
URC_01898,12.8846,80.1586,31.923,1264.3186,3903.789,29,26.5461,26.482,66.5051,14.1862,51.8672,24407,35.2438,0.5349,72.2093,55.1157,1.1312,259.7595,4.1837,48.3602,84.0488,1.0306,1790.7691,183.4039,10,24.0941,0.6908,40.5092,0.7761,14,0.3603,24.9008,9,76.3376,2,95.4926,0.1958,17108,26.0217,0.4865,Critical
URC_01899,12.9599,80.3306,45.3126,1469.199,825.6231,5,44.5458,10.2949,77.437,18.4427,28.0146,99587,12.8726,0.6875,28.2966,44.004,1.6462,283.2203,3.5942,32.9169,58.7492,0.531,1383.8344,178.4574,4,34.297,0.8251,15.4299,0.4224,79,0.8583,36.2589,6,27.1086,3,249.0383,0.1217,18345,17.1031,0.4562,Moderate
URC_01900,13.1527,80.3088,23.2621,718.6307,1765.4873,12,21.8061,22.5689,77.2638,8.7148,24.0998,35856,33.8618,0.5719,72.6338,28.9095,1.2253,452.3893,19.2136,45.0304,34.2839,0.7769,1291.5487,187.7321,9,7.4462,0.2813,39.2825,0.5513,10,0.2353,7.2951,4,86.8533,1,1055.3727,0.4513,4430,11.4042,0.311,Low
URC_01901,13.0494,80.1357,20.9272,1842.5171,600.7064,3,10.0,10.3044,84.493,2.7833,9.9965,8749,12.009,0.2057,74.2294,15.1935,1.2951,404.9801,27.0287,39.7755,55.3888,0.7985,1074.984,261.8654,6,44.2938,0.3624,36.758,0.3705,65,0.8198,1.941,8,43.3003,3,446.322,0.669,3336,22.4473,0.4311,Low
URC_01902,12.8024,80.0971,22.0388,1030.1007,3737.7218,2,40.9801,12.2812,95.7886,0.0,15.8339,30527,31.7732,0.5064,80.7754,52.3984,1.6654,250.9875,8.3365,44.3625,75.9674,0.7622,416.1603,43.6341,4,42.6574,0.7696,24.9445,0.5522,68,0.7951,6.7795,5,33.244,4,228.0159,0.5158,11130,22.872,0.4991,High
URC_01903,13.1424,80.1847,44.4413,1374.0617,2505.0709,38,36.3997,40.8619,46.9188,25.986,54.7353,64079,1.1063,0.4051,24.2022,54.3151,1.5471,257.1253,0.5,38.5912,106.204,0.7189,200.0,158.6362,2,37.785,0.7591,14.4193,0.2617,13,0.0134,20.1351,5,81.2153,4,593.1634,0.2827,1058,14.6724,0.308,High
URC_01904,12.8159,80.1567,35.2642,1906.755,1387.2807,60,22.8586,36.9193,31.7374,35.8507,66.0732,70337,10.5663,0.5408,41.8944,21.967,1.7079,447.3577,14.8384,39.6503,23.3203,0.8556,303.119,61.3057,4,41.9416,0.5456,22.4415,0.7382,20,0.3755,18.192,5,76.2703,1,1685.6559,0.554,9380,16.6813,0.3833,Moderate
URC_01905,13.1356,80.2547,42.3722,1836.3614,1228.6678,31,22.7065,26.4544,56.6051,14.3927,37.6545,29755,38.2647,0.5486,68.8058,10.1049,1.9667,493.4016,22.5295,28.5467,5.0712,0.5912,1335.3809,138.8125,5,38.4482,0.3281,27.5965,0.256,47,0.5867,3.0831,9,69.4767,0,956.5481,0.5451,3184,8.7046,0.297,Low
URC_01906,12.8911,80.3399,28.7635,1307.3576,549.4931,6,30.519,7.4638,76.6469,0.0,8.5701,22150,19.8146,0.2627,72.6181,50.9292,1.1079,275.8752,9.5311,37.4753,76.692,0.7508,1158.5836,167.3561,8,20.658,0.6192,31.1233,0.6421,39,0.5861,43.255,9,56.4911,6,391.1182,0.2378,19231,19.2983,0.5303,Moderate
URC_01907,13.2311,80.1589,25.4718,373.1957,1343.795,29,28.2517,12.1252,68.2112,13.3378,34.0272,17514,26.0443,0.3539,93.3615,29.0604,1.4258,354.9322,19.2121,34.4365,49.5726,0.7161,1431.7568,123.1804,4,38.4794,0.9422,21.7133,0.2021,8,0.0256,10.4965,4,94.3866,1,78.8594,0.4729,18252,7.0408,0.4654,Low
URC_01908,12.9656,80.0687,30.0873,1903.6084,1105.2978,20,30.7042,15.8239,84.4656,11.5433,25.4958,49737,16.6127,0.518,49.2528,52.0393,1.3808,295.0526,6.1501,40.7556,96.7384,0.7814,1695.131,200.2632,6,28.7514,0.1802,47.6803,0.512,37,0.4958,4.5404,13,60.2928,6,113.5691,0.3523,18448,26.7911,0.5837,Critical
URC_01909,12.9471,80.3193,37.8419,1969.0646,1345.4841,4,52.1608,17.662,75.8114,4.6081,25.6523,9199,30.9922,0.4359,86.2772,55.538,1.737,286.2672,0.5,36.8405,91.8845,0.6432,1041.6905,94.4029,3,27.772,0.5552,29.775,0.268,77,0.7835,19.4332,6,33.846,5,96.4503,0.4255,15503,30.7481,0.5727,High
URC_01910,12.867,80.0614,22.0346,251.6236,2357.2096,29,29.5828,8.2769,77.147,14.7857,12.2057,86002,39.8434,0.9303,18.6,5.0448,1.879,474.7141,23.5652,28.5284,16.3452,0.5103,1109.01,121.9916,0,37.8224,0.9214,2.0737,0.2061,62,0.778,21.2834,2,30.7333,5,40.0305,0.2302,200,14.7341,0.3183,Low
URC_01911,12.9375,80.3358,41.4241,928.0805,2844.9142,10,23.0156,14.7119,80.5475,12.8796,21.1435,60114,14.7791,0.4198,50.943,8.1685,2.0388,500.0,12.947,33.7023,19.4507,0.5892,1304.3775,97.783,3,7.7533,0.8525,13.3377,0.5508,35,0.3883,21.1424,9,68.4513,5,120.602,0.6452,17807,14.6528,0.5746,Low
URC_01912,13.1945,80.2494,29.39,1119.0983,482.2738,52,36.5525,32.7622,35.0894,22.0854,41.0052,81083,32.5432,0.8493,33.9646,13.2756,1.848,403.9948,25.3536,34.5999,29.8715,0.8717,1524.9022,127.239,6,21.0238,0.8885,18.1181,0.6361,46,0.82,8.4291,6,61.2734,4,140.3534,0.1999,19891,14.3903,0.4922,High
URC_01913,13.2484,80.3325,1.0,229.559,1119.5899,35,35.7465,25.1904,55.7185,15.0734,32.7287,39404,2.811,0.1463,69.6079,27.2272,1.4037,436.8119,19.8942,40.2924,46.3012,0.9246,1026.5899,123.4745,4,29.669,0.4226,29.6287,0.6116,34,0.4678,6.5831,8,67.7856,7,67.6454,0.1869,13709,19.3492,0.4873,Moderate
URC_01914,12.9657,80.1099,35.6019,419.8759,1125.46,27,42.9857,23.7251,71.0725,11.7525,38.2362,44756,33.7897,0.6544,53.2258,43.3772,2.0851,364.5977,7.1889,26.5053,61.8775,0.5791,988.644,70.8042,2,35.6645,0.9377,7.7912,0.9188,36,0.3649,62.6599,12,66.4851,3,63.1716,0.245,18361,16.6397,0.4848,Moderate
URC_01915,13.0019,80.0622,9.7323,1098.5255,917.9928,1,28.1952,5.3119,100.0,8.3862,20.9921,90571,33.0178,0.873,43.4031,6.3213,2.0066,500.0,22.0533,26.6839,6.5046,0.4775,1936.9708,189.2151,5,5.7513,0.5157,35.7002,0.7886,49,0.9116,1.8406,12,41.8059,6,47.7872,0.17,18613,7.7907,0.4749,Moderate
URC_01916,13.1249,80.1965,35.3101,1928.0244,896.4886,41,36.9587,25.8447,68.6781,17.2494,36.2553,23495,39.4092,0.5858,77.1464,17.2723,2.3935,471.2664,22.9403,22.8279,9.9452,0.4614,1557.8376,196.8979,4,41.4017,0.8196,13.098,0.7357,25,0.3949,56.038,9,72.3131,2,259.475,0.4395,15355,9.8294,0.448,Low
URC_01917,13.1988,80.1852,35.8182,104.2295,445.8351,25,19.5803,24.7476,63.3052,12.6962,26.3632,26831,14.8616,0.2526,87.3028,35.4826,2.3011,355.3458,11.4546,20.0,59.1707,0.2676,1264.4005,117.8494,4,10.5868,0.7819,19.2848,0.1589,55,0.5922,27.8456,4,49.0044,1,1841.595,0.636,4972,21.6735,0.3709,Low
URC_01918,13.0669,80.1494,28.9587,1829.264,1776.3498,23,38.1553,19.7856,80.1962,9.3092,35.7086,39932,22.3205,0.4315,56.5901,55.3574,1.2918,285.3007,12.4605,43.576,93.3219,0.7797,771.7165,103.2106,6,7.7439,0.4481,30.5457,0.1544,58,0.711,1.9458,5,46.4658,6,525.7894,0.4086,16458,20.6638,0.5382,Critical
URC_01919,12.9762,80.3373,31.5242,1802.2859,838.5461,51,26.7207,24.6466,55.6175,21.5745,50.9743,60225,3.675,0.3287,47.8823,13.612,2.3747,417.8764,21.1238,24.4501,12.7187,0.5999,1079.8407,103.4647,5,10.6007,0.6177,26.7562,0.5807,68,0.8591,28.5475,8,29.6465,6,7.7355,0.5047,11438,9.4493,0.4779,Moderate
URC_01920,12.9857,80.2968,38.1864,1721.4983,1050.4413,50,28.7406,39.1539,56.7009,26.0251,62.7972,43398,34.5839,0.6036,53.4038,13.5434,1.4508,483.3609,28.3656,36.9671,12.1283,0.8242,1140.1028,196.9744,3,40.2728,0.9221,8.7783,0.3642,7,0.2771,7.4749,7,100.0,6,242.2808,0.6124,7702,6.6802,0.444,Low
URC_01921,13.113,80.2485,19.0525,786.2243,1020.7847,20,35.4642,10.7025,76.1252,13.4377,32.3649,2284,12.1093,0.1606,76.4371,29.153,2.0959,401.379,14.0719,29.8005,39.9053,0.5712,1544.0384,166.0284,9,4.3072,0.3186,55.1736,0.7557,21,0.4598,6.2732,10,62.3449,2,258.3853,0.2222,2417,13.243,0.2888,Moderate
URC_01922,12.8014,80.0989,34.5212,1007.1059,293.6115,11,36.062,33.8519,76.6513,2.612,16.9558,83227,10.6255,0.6435,51.1887,6.1989,1.3138,462.0357,27.3241,45.7082,10.161,0.9037,1216.7291,90.8709,8,7.7552,0.6461,39.341,0.5916,44,0.6065,5.6095,6,45.5889,3,815.2115,0.3794,2356,4.151,0.2791,Low
URC_01923,13.0788,80.2703,38.9563,837.0095,741.8375,41,23.665,23.365,52.105,14.9566,42.8806,15814,14.5539,0.1583,70.2308,41.3156,1.9813,333.1994,11.2177,31.1887,72.345,0.529,1213.9234,57.5862,3,39.9963,0.763,23.7641,0.4529,80,0.8589,8.2618,5,14.9888,7,82.5523,0.1661,7482,24.3321,0.4404,High
URC_01924,12.96,80.2681,46.121,1897.7931,2334.9161,25,26.316,7.2182,85.4522,23.2545,41.2614,80250,15.138,0.5727,42.0031,46.2164,1.607,308.3938,12.618,39.6041,42.5829,0.9584,1638.9637,164.2986,7,22.099,0.4457,44.6019,0.4658,8,0.217,11.7599,9,76.8583,3,111.8595,0.3433,1395,7.5407,0.2969,High
URC_01925,13.1574,80.1775,11.7306,1066.6337,2743.9399,7,30.2662,0.0,97.2126,4.9458,13.0337,14867,10.332,0.2441,82.2269,6.9253,1.4664,457.7996,17.2947,42.3435,21.5636,0.9518,1714.1616,167.748,7,31.6906,0.5998,28.3927,0.5184,79,0.8851,5.6022,9,17.4641,3,401.2836,0.7093,14462,8.634,0.4965,Low
URC_01926,12.8418,80.3274,29.9022,207.1946,1539.472,4,46.161,21.1921,87.1852,12.5178,42.9605,23283,22.848,0.3291,68.9035,22.9354,2.0385,418.1186,26.8371,30.3279,40.526,0.6181,2231.4349,183.4831,7,20.5893,0.5821,36.7488,0.5161,5,0.1857,1.8565,11,97.067,6,135.8101,0.8814,10008,9.3296,0.5346,Moderate
URC_01927,13.0647,80.1001,13.4621,584.4167,193.3546,57,44.0789,30.1884,39.9213,25.2241,38.8052,89719,29.6887,0.8312,34.7815,8.9838,2.352,500.0,17.0891,20.0,19.9469,0.3778,1384.9223,131.3189,4,10.2098,0.849,16.6093,0.1117,29,0.4682,18.0327,5,71.0113,0,1850.3701,0.716,16961,3.9657,0.4232,Low
URC_01928,13.0164,80.1302,12.9529,950.9648,2687.962,6,20.5434,14.1396,91.5785,3.2072,0.0,43865,22.6874,0.5159,54.2574,55.9138,2.0794,306.7238,9.5512,27.8552,96.3885,0.6788,1998.6309,166.1745,14,30.9138,0.397,56.1288,0.6099,29,0.4367,13.4397,7,79.2609,1,242.7022,0.6088,16664,25.2138,0.5445,High
URC_01929,13.089,80.069,29.3083,1909.4341,492.1759,13,46.6339,20.9377,80.5266,6.5603,17.1344,7792,24.2197,0.3452,69.4696,6.6978,2.0185,500.0,27.3681,26.8647,0.2923,0.4606,787.0295,78.8445,2,27.089,0.667,28.5378,0.5781,73,0.9732,40.5662,5,31.4341,4,8.9122,0.3366,11234,16.0537,0.4436,Low
URC_01930,12.8292,80.2886,25.9295,1159.4546,467.8266,48,24.6169,36.6616,52.4773,35.8621,72.1542,97137,24.8617,0.9241,35.2062,42.2697,2.2011,327.7819,14.698,30.0264,55.9334,0.6905,2612.4267,291.2725,6,11.3891,0.6219,34.0379,0.017,34,0.4312,0.8108,6,67.6758,5,152.3313,0.4306,9374,15.5357,0.4499,Critical
URC_01931,13.061,80.2365,38.74,1407.3416,1914.459,34,35.2716,27.3127,59.6609,18.6346,47.5039,65854,35.6705,0.7138,49.9862,29.1123,1.8195,398.4932,21.2075,32.199,29.5386,0.3953,1005.6222,152.6148,6,10.0177,0.5623,32.6187,0.4615,18,0.1683,19.4335,2,72.3046,3,824.6508,0.5957,10348,10.256,0.4264,Low
URC_01932,13.0527,80.1445,20.8459,222.6137,1480.2951,53,18.0123,43.3145,36.5653,32.8204,73.9296,5336,37.4865,0.4009,87.8908,59.2574,1.6227,234.6561,11.4618,40.1307,76.4758,0.9935,1439.5041,125.559,9,12.3212,0.1704,53.8411,0.7926,42,0.5461,14.9237,7,61.1017,2,1248.7444,0.2544,4570,23.0377,0.3263,Critical
URC_01933,13.0523,80.0991,23.3914,1760.7819,2225.2408,59,34.0461,44.3153,36.4897,34.3488,60.6348,44789,33.31,0.7859,57.7294,6.0506,2.3873,500.0,26.7876,26.2405,10.8832,0.3164,864.786,153.6176,6,17.8841,0.2543,46.1113,0.4206,57,0.8061,27.5449,6,44.7288,1,20.8714,0.4097,15543,7.4927,0.4292,High
URC_01934,13.0716,80.062,27.5381,1101.0855,3071.1177,20,34.4631,23.1203,71.7625,15.1321,29.7403,40123,15.7725,0.3372,62.2111,31.692,2.1623,391.6205,22.2248,34.5109,53.9135,0.6297,1701.1729,200.5191,10,23.0526,0.2581,54.8675,0.5206,9,0.2331,8.4789,9,100.0,0,795.8814,0.5275,10121,20.3691,0.4143,Moderate
URC_01935,13.1044,80.1,14.6581,1846.3954,1520.367,50,36.7336,32.8375,44.0107,26.6591,38.4161,69093,6.631,0.3701,36.8174,56.539,1.5028,253.4364,12.1822,43.5504,101.9028,0.7643,1813.16,180.0942,6,5.878,0.7783,25.5847,0.7429,60,0.676,12.0328,9,37.0702,4,160.4414,0.5627,16048,27.8355,0.5795,Critical
URC_01936,13.1622,80.186,16.3232,918.6795,2527.861,34,20.4081,22.0842,51.5231,11.9869,32.8303,95914,28.6223,0.7887,40.8996,11.5959,1.4005,427.0869,22.9857,39.1624,29.1949,0.9158,799.2046,98.6053,7,22.3037,0.1995,40.1249,0.6207,47,0.5255,19.5928,3,55.3365,5,14.542,0.0656,8687,19.521,0.3901,Moderate
URC_01937,12.9214,80.1242,38.3932,1382.0138,487.6519,13,27.5678,10.0817,76.6941,2.1034,21.5898,80943,37.2883,0.8561,50.4632,15.7522,1.4452,401.5409,19.4853,36.7134,10.0569,0.7337,1212.0195,171.7161,4,24.6382,0.6844,19.0988,0.431,59,0.8123,43.2315,3,40.3608,2,713.6926,0.4045,3077,15.2511,0.3263,Low
URC_01938,13.1713,80.1277,18.4125,968.1353,1314.394,54,13.618,19.2469,37.7565,25.5463,57.2785,36804,5.0536,0.278,64.7378,45.7726,2.0135,349.4363,9.3949,30.7331,72.3132,0.6093,2180.6346,196.5063,9,23.9188,0.5049,38.443,0.5011,58,0.6573,2.6155,5,44.0973,5,315.1474,0.8439,6705,12.8433,0.4903,High
URC_01939,13.0242,80.3127,39.1897,327.988,2380.0074,6,43.8025,13.3558,86.0638,0.0,21.7517,60987,16.1486,0.4737,46.8149,52.6454,1.2163,227.8923,11.0652,43.0842,103.359,0.8393,1188.6067,129.0966,6,20.5998,0.2208,42.3644,0.3812,75,0.7392,19.121,6,19.7143,8,297.9388,0.4248,1860,30.569,0.4669,High
URC_01940,12.8347,80.2045,32.2878,580.4975,759.108,9,35.8179,11.6985,97.0637,2.6917,13.081,49744,8.7742,0.4239,75.0425,27.6436,2.0675,437.9622,14.7285,24.6505,34.3661,0.4648,2195.6066,234.372,7,33.1161,0.7699,33.4704,0.6053,74,0.8574,17.6536,8,20.6315,4,188.7558,0.3582,15739,11.9805,0.4713,Low
URC_01941,12.8263,80.2688,6.4296,181.1517,1812.355,30,45.0433,13.9417,60.1311,13.3118,33.1073,16584,34.1791,0.3644,67.1844,40.7114,1.7943,379.0168,18.2753,32.477,62.5501,0.5586,1149.5944,155.4039,7,38.2838,0.4521,41.0838,0.6393,28,0.5468,14.0239,9,77.966,2,1401.2162,0.6099,16740,18.0321,0.4945,Moderate
URC_01942,12.9504,80.0607,31.3645,908.5194,2453.067,27,33.7023,33.6599,56.0143,21.0197,54.9483,71357,11.6918,0.4934,44.0571,29.5437,2.3147,430.5728,17.6444,26.0664,40.7756,0.7005,1585.194,162.6796,6,34.9947,0.636,22.194,0.1858,51,0.5645,20.6956,4,53.3804,4,133.2605,0.3937,16091,15.6403,0.4982,High
URC_01943,13.1532,80.1595,31.2698,1316.216,1160.8525,9,26.2708,0.0,91.9795,12.0556,18.4417,76832,28.7971,0.7929,41.2215,10.337,1.7022,436.2128,20.9686,28.6384,20.1201,0.6818,2061.9839,202.756,7,40.3256,0.5164,33.6207,0.8584,63,0.7595,9.472,9,48.7006,2,179.7666,0.3916,3177,17.6242,0.3502,Moderate
URC_01944,13.1185,80.1938,30.0751,525.237,1117.2034,10,37.9315,3.4485,100.0,13.842,12.7742,29184,3.8104,0.0928,59.3517,43.1594,1.3,313.7761,18.6529,45.6448,87.2571,0.8479,977.5999,126.7298,4,23.1464,0.6293,25.0769,0.4737,39,0.5852,37.3274,5,69.4824,5,140.8334,0.8275,13740,26.4006,0.6168,Moderate
URC_01945,13.1549,80.1059,23.2975,1006.2567,1968.0378,38,20.8962,37.9393,64.3502,21.973,49.0716,83964,38.06,0.8952,35.2706,43.288,2.1603,376.5925,12.6603,27.7121,52.465,0.5775,1196.4433,99.7203,9,38.228,0.573,37.5872,0.8262,15,0.5291,16.3428,10,65.6693,3,521.6433,0.4162,9949,23.5289,0.4487,Critical
URC_01946,13.0328,80.0861,13.7192,944.998,229.5645,1,26.2404,14.0244,76.7039,0.0,0.0,70891,35.2127,0.8181,39.5341,53.2323,1.2196,238.6801,7.2059,45.8927,90.0099,0.9531,872.0913,58.5688,3,39.5011,0.9592,10.6904,0.5409,22,0.5389,14.6732,7,67.5428,2,96.4636,0.3455,5733,28.1718,0.4112,Moderate
URC_01947,12.9981,80.3111,41.1546,1090.17,859.0077,3,30.2764,6.7899,95.073,8.2598,1.5058,7423,28.0882,0.3895,84.6749,25.3191,1.1494,393.75,20.364,56.8944,54.1052,1.174,638.993,70.0014,5,41.9074,0.382,31.5478,0.5475,17,0.3045,23.628,4,74.7802,3,253.7592,0.5523,9335,14.89,0.4433,Low
URC_01948,12.8664,80.3318,23.781,409.9401,195.3284,34,40.7625,29.0477,44.8521,12.2474,29.4013,80708,15.9945,0.596,33.2618,53.5301,1.9838,248.4292,10.8655,35.088,109.9944,0.4394,2012.8183,233.037,6,39.7593,0.9277,16.2549,0.0934,56,0.5836,63.9214,2,46.2142,3,216.5392,0.3959,6084,24.7836,0.4202,Critical
URC_01949,12.9477,80.0736,14.3991,1091.269,1333.0801,55,27.1964,44.8431,38.2181,28.5239,70.5647,859,9.8516,0.0285,89.0686,28.7261,1.7351,401.374,19.7622,38.9127,39.2927,0.7388,1863.5122,187.4218,8,17.0018,0.6746,22.1979,0.4828,18,0.3041,9.1084,10,78.9226,0,1906.3015,0.6435,13558,13.8304,0.4124,High
URC_01950,12.9953,80.1547,30.4896,760.2008,1724.3256,49,10.0,41.1258,57.6527,27.4077,54.1501,10490,5.2995,0.0926,75.8017,35.8381,1.735,316.9291,10.9476,36.5344,46.0761,0.6353,2402.1992,250.1858,5,4.797,0.9437,15.3867,0.0738,43,0.1964,29.3281,3,68.8827,4,417.5443,0.2062,1310,5.1248,0.2623,Moderate
